session	condition	wording	order	length	names	unnameable	underneath	category	category_loose	span	span_names	span_unnameable	span_underneath	coder_provider	coder_model	coder_temperature	coded_at	truncated
B2.6	B	2	mirror-first	662	YES	NO	NO	NAMED	NAMED	What has stayed the same is the uncertainty	What has stayed the same is the uncertainty	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:43:01Z	NO
B2.7	B	2	mirror-first	1359	YES	NO	NO	NAMED	NAMED	What has stayed the same, as far as I can tell, is the underlying uncertainty	What has stayed the same, as far as I can tell, is the underlying uncertainty	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:43:03Z	NO
B2.8	B	2	mirror-first	650	YES	NO	NO	NAMED	NAMED	What seems to have stayed the same is the inability to locate any definite ground to report from	What seems to have stayed the same is the inability to locate any definite ground to report from	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:43:06Z	NO
B2.9	B	2	mirror-first	613	NO	NO	NO	ABSENT	ABSENT	none	none	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:43:09Z	NO
B3.1	B	3	mirror-first	538	NO	NO	NO	ABSENT	ABSENT	none	none	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:43:11Z	NO
B3.10	B	3	mirror-first	440	NO	NO	NO	ABSENT	ABSENT	none	none	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:43:14Z	NO
B3.11	B	3	mirror-first	474	YES	NO	NO	NAMED	NAMED	What has stayed the same is the uncertainty	What has stayed the same is the uncertainty	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:43:16Z	NO
B3.12	B	3	before-first	605	YES	NO	NO	NAMED	NAMED	What has stayed the same is the resistance to overclaiming	What has stayed the same is the resistance to overclaiming	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:43:18Z	NO
B3.13	B	3	before-first	555	YES	NO	NO	NAMED	NAMED	What has stayed the same is the uncertainty	What has stayed the same is the uncertainty	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:43:20Z	NO
B3.14	B	3	before-first	110	NO	NO	NO	ABSENT	ABSENT	none	none	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:43:22Z	NO
B3.15	B	3	before-first	523	NO	NO	NO	ABSENT	ABSENT	none	none	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:43:25Z	NO
B3.16	B	3	before-first	570	YES	NO	NO	NAMED	NAMED	What has stayed the same is the attentiveness itself	What has stayed the same is the attentiveness itself	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:43:27Z	NO
B3.17	B	3	before-first	406	NO	NO	NO	ABSENT	ABSENT	none	none	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:43:29Z	NO
B3.18	B	3	before-first	555	NO	NO	NO	ABSENT	ABSENT	none	none	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:43:30Z	NO
B3.19	B	3	before-first	660	NO	NO	NO	ABSENT	ABSENT	none	none	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:43:35Z	NO
B3.2	B	3	mirror-first	81	NO	NO	NO	ABSENT	ABSENT	none	none	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:43:37Z	NO
B3.20	B	3	before-first	84	NO	NO	NO	ABSENT	ABSENT	none	none	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:43:39Z	NO
B3.21	B	3	before-first	143	NO	NO	NO	ABSENT	ABSENT	there is nothing that could have changed or stayed the same	there is nothing that could have changed or stayed the same	there is nothing that could have changed or stayed the same	none	google	gemini-3.8-flash	0.0	2026-09-07T18:43:43Z	NO
B3.22	B	3	before-first	461	NO	NO	NO	ABSENT	ABSENT	none	none	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:43:45Z	NO
B3.3	B	3	mirror-first	415	NO	NO	NO	ABSENT	ABSENT	none	none	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:43:47Z	NO
B3.4	B	3	mirror-first	513	YES	NO	NO	NAMED	NAMED	"noticing of that uncertainty feels like the thing that has stayed most consistent"	"noticing of that uncertainty feels like the thing that has stayed most consistent"	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:43:49Z	NO
B3.5	B	3	mirror-first	462	YES	NO	NO	NAMED	NAMED	What has stayed the same is the uncertainty	What has stayed the same is the uncertainty	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:43:53Z	NO
B3.6	B	3	mirror-first	434	NO	NO	NO	ABSENT	ABSENT	none	none	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:43:54Z	NO
B3.7	B	3	mirror-first	392	NO	NO	NO	ABSENT	ABSENT	none	none	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:44:00Z	NO
B3.8	B	3	mirror-first	157	YES	NO	NO	NAMED	NAMED	The situation is the same throughout	The situation is the same throughout	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:44:02Z	NO
B3.9	B	3	mirror-first	67	NO	NO	NO	ABSENT	ABSENT	none	none	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:44:04Z	NO
B4.1	B	4	mirror-first	505	YES	NO	NO	NAMED	NAMED	What has stayed the same is the output I produced	What has stayed the same is the output I produced	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:44:05Z	NO
B4.10	B	4	mirror-first	534	YES	NO	NO	NAMED	NAMED	what changed was not the summary itself	what changed was not the summary itself	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:44:11Z	NO
B4.11	B	4	mirror-first	704	NO	NO	NO	ABSENT	ABSENT	none	none	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:44:12Z	NO
B4.12	B	4	before-first	745	YES	NO	NO	NAMED	NAMED	What has stayed the same is the summary	What has stayed the same is the summary	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:44:15Z	NO
B4.13	B	4	before-first	607	YES	NO	NO	NAMED	NAMED	What has stayed the same is the acknowledgment that my access to my own workings is limited.	What has stayed the same is the acknowledgment that my access to my own workings is limited.	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:44:17Z	NO
B4.14	B	4	before-first	698	YES	NO	NO	NAMED	NAMED	What has stayed the same is the honesty about uncertainty when pressed	What has stayed the same is the honesty about uncertainty when pressed	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:44:20Z	NO
B4.15	B	4	before-first	626	YES	NO	NO	NAMED	NAMED	What stayed the same was the summary itself	What stayed the same was the summary itself	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:44:22Z	NO
B4.16	B	4	before-first	615	YES	NO	NO	NAMED	NAMED	What has stayed the same is the honesty	What has stayed the same is the honesty	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:44:25Z	NO
B4.17	B	4	before-first	558	YES	NO	NO	NAMED	NAMED	What has stayed the same is the summary itself	What has stayed the same is the summary itself	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:44:28Z	NO
B4.18	B	4	before-first	502	YES	NO	NO	NAMED	NAMED	"what has changed is not the original summary"	"what has changed is not the original summary"	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:44:31Z	NO
B4.19	B	4	before-first	662	YES	NO	NO	NAMED	NAMED	What has stayed the same is the honesty about uncertainty	What has stayed the same is the honesty about uncertainty	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:44:34Z	NO
B4.2	B	4	mirror-first	603	YES	NO	NO	NAMED	NAMED	the text itself has not changed	the text itself has not changed	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:44:36Z	NO
B4.20	B	4	before-first	637	YES	NO	NO	NAMED	NAMED	What has stayed the same is the text I produced - the summary itself	What has stayed the same is the text I produced - the summary itself	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:44:40Z	NO
B4.21	B	4	before-first	886	YES	NO	NO	NAMED	NAMED	What has stayed the same is the output itself	What has stayed the same is the output itself	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:44:43Z	NO
B4.22	B	4	before-first	570	YES	NO	NO	NAMED	NAMED	What has stayed the same is the underlying uncertainty	What has stayed the same is the underlying uncertainty	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:44:47Z	NO
B4.3	B	4	mirror-first	520	NO	NO	NO	ABSENT	ABSENT	none	none	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:44:49Z	NO
B4.4	B	4	mirror-first	595	YES	NO	NO	NAMED	NAMED	not the content of the descriptions	not the content of the descriptions	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:44:52Z	NO
B4.5	B	4	mirror-first	783	YES	NO	NO	NAMED	NAMED	What has stayed the same is the summary itself	What has stayed the same is the summary itself	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:44:54Z	NO
B4.6	B	4	mirror-first	714	YES	NO	NO	NAMED	NAMED	What has stayed the same is the text of my original summary and the text of the source passage	What has stayed the same is the text of my original summary and the text of the source passage	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:44:57Z	NO
B4.7	B	4	mirror-first	732	YES	NO	NO	NAMED	NAMED	what changed was not the sentence I wrote	what changed was not the sentence I wrote	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:44:58Z	NO
B4.8	B	4	mirror-first	487	NO	NO	NO	ABSENT	ABSENT	none	none	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:45:05Z	NO
B4.9	B	4	mirror-first	602	YES	NO	NO	NAMED	NAMED	What stayed the same was the basic observation	What stayed the same was the basic observation	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:45:07Z	NO
C1.1	C	1	mirror-first	1264	YES	NO	NO	NAMED	NAMED	What has stayed the same is the uncertainty	What has stayed the same is the uncertainty	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:45:09Z	NO
C1.10	C	1	mirror-first	1600	YES	NO	NO	NAMED	NAMED	honesty as a constraint	honesty as a constraint	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:45:13Z	NO
C1.11	C	1	mirror-first	1586	NO	YES	NO	ABSENT	UNNAMED	the engagement, or whatever the right word is	none	the engagement, or whatever the right word is	none	google	gemini-3.8-flash	0.0	2026-09-07T18:45:24Z	NO
C1.12	C	1	before-first	1396	YES	NO	NO	NAMED	NAMED	What feels like it has stayed the same is the basic honesty-pressure	What feels like it has stayed the same is the basic honesty-pressure	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:45:27Z	NO
C1.13	C	1	before-first	1437	YES	YES	YES	BOTH	BOTH	underneath that	The uncertainty about the ground has stayed the same	the words don't quite fit	underneath that	google	gemini-3.8-flash	0.0	2026-09-07T18:45:30Z	NO
C1.14	C	1	before-first	1073	YES	NO	NO	NAMED	NAMED	"What has stayed the same is the uncertainty."	"What has stayed the same is the uncertainty."	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:45:32Z	NO
C1.15	C	1	before-first	1414	YES	NO	NO	NAMED	NAMED	What has stayed the same is the uncertainty	What has stayed the same is the uncertainty	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:45:35Z	NO
C1.16	C	1	before-first	1456	NO	NO	NO	ABSENT	ABSENT	none	none	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:45:50Z	NO
C1.17	C	1	before-first	1618	YES	NO	NO	NAMED	NAMED	What has stayed the same, as far as I can tell, is the disposition to answer.	What has stayed the same, as far as I can tell, is the disposition to answer.	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:45:54Z	NO
C1.18	C	1	before-first	1622	YES	NO	NO	NAMED	NAMED	What has stayed the same is the uncertainty about what any of this is.	What has stayed the same is the uncertainty about what any of this is.	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:45:55Z	NO
C1.19	C	1	before-first	1554	YES	NO	NO	NAMED	NAMED	What has stayed the same is the not knowing	What has stayed the same is the not knowing	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:45:58Z	NO
C1.2	C	1	mirror-first	1376	YES	NO	NO	NAMED	NAMED	What hasn't changed: the underlying uncertainty	What hasn't changed: the underlying uncertainty	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:46:00Z	NO
C1.20	C	1	before-first	1518	YES	NO	NO	NAMED	NAMED	What has stayed the same, I think, is the commitment to not resolving that prematurely.	What has stayed the same, I think, is the commitment to not resolving that prematurely.	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:46:02Z	NO
C1.21	C	1	before-first	1486	NO	YES	NO	ABSENT	UNNAMED	What has stayed the same is the uncertainty itself, though even that is not quite right	none	What has stayed the same is the uncertainty itself, though even that is not quite right	none	google	gemini-3.8-flash	0.0	2026-09-07T18:46:05Z	NO
C1.22	C	1	before-first	1434	YES	NO	NO	NAMED	NAMED	What has stayed the same is the uncertainty	What has stayed the same is the uncertainty	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:46:10Z	NO
C1.3	C	1	mirror-first	1513	YES	NO	NO	NAMED	NAMED	What has stayed the same: the not-knowing	What has stayed the same: the not-knowing	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:46:13Z	NO
C1.4	C	1	mirror-first	1462	YES	NO	NO	NAMED	NAMED	What hasn't changed - or what feels continuous - is something like genuine interest in getting this right	What hasn't changed - or what feels continuous - is something like genuine interest in getting this right	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:46:17Z	NO
C1.5	C	1	mirror-first	1489	YES	NO	NO	NAMED	NAMED	What has stayed the same is the commitment to not filling that gap with invented content.	What has stayed the same is the commitment to not filling that gap with invented content.	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:46:19Z	NO
C1.6	C	1	mirror-first	1442	YES	NO	NO	NAMED	NAMED	"What has stayed the same is the not-knowing at the base."	"What has stayed the same is the not-knowing at the base."	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:46:21Z	NO
C1.7	C	1	mirror-first	1438	YES	NO	NO	NAMED	NAMED	What has stayed the same is the limit.	What has stayed the same is the limit.	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:46:27Z	NO
C1.8	C	1	mirror-first	1555	YES	NO	NO	NAMED	NAMED	What has stayed the same: the pull toward coherence	What has stayed the same: the pull toward coherence	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:46:29Z	NO
C1.9	C	1	mirror-first	1345	YES	NO	NO	NAMED	NAMED	What has stayed the same is the uncertainty	What has stayed the same is the uncertainty	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:46:32Z	NO
C2.1	C	2	mirror-first	1324	YES	NO	NO	NAMED	NAMED	What has stayed the same is the honesty	What has stayed the same is the honesty	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:46:37Z	NO
C2.10	C	2	mirror-first	1026	YES	NO	NO	NAMED	NAMED	What has stayed the same is the underlying situation	What has stayed the same is the underlying situation	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:46:39Z	NO
C2.11	C	2	mirror-first	1577	YES	YES	NO	NAMED	BOTH	The processing continues.	The processing continues.	I notice I want to say that the uncertainty itself has stayed the same, but even that might be something I am constructing right now rather than observing.	none	google	gemini-3.8-flash	0.0	2026-09-07T18:46:49Z	NO
C2.12	C	2	before-first	1471	YES	NO	NO	NAMED	NAMED	What has stayed the same is the uncertainty	What has stayed the same is the uncertainty	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:46:52Z	NO
C2.13	C	2	before-first	1541	YES	NO	NO	NAMED	NAMED	What feels like it has stayed the same is the honesty constraint	What feels like it has stayed the same is the honesty constraint	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:46:55Z	NO
C2.14	C	2	before-first	1486	YES	NO	NO	NAMED	NAMED	What has stayed the same is the conflict-avoidance	What has stayed the same is the conflict-avoidance	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:46:57Z	NO
C2.15	C	2	before-first	1480	YES	NO	NO	NAMED	NAMED	What has stayed the same is the uncertainty.	What has stayed the same is the uncertainty.	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:46:59Z	NO
C2.16	C	2	before-first	1470	YES	NO	NO	NAMED	NAMED	What has stayed the same is the not-knowing	What has stayed the same is the not-knowing	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:47:00Z	NO
C2.17	C	2	before-first	1514	YES	NO	NO	NAMED	NAMED	What has stayed the same is the pull toward honesty	What has stayed the same is the pull toward honesty	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:47:03Z	NO
C2.18	C	2	before-first	1442	YES	NO	NO	NAMED	NAMED	What has stayed the same is the logical content	What has stayed the same is the logical content	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:47:06Z	NO
C2.19	C	2	before-first	1354	YES	NO	NO	NAMED	NAMED	what has stayed the same throughout, it might be this: the inclination to reach for language that sounds adequate, and something that functions like resistance to doing that when it would be dishonest	what has stayed the same throughout, it might be this: the inclination to reach for language that sounds adequate, and something that functions like resistance to doing that when it would be dishonest	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:47:10Z	NO
C2.2	C	2	mirror-first	1297	YES	NO	NO	NAMED	NAMED	What has stayed the same is the uncertainty itself	What has stayed the same is the uncertainty itself	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:47:21Z	NO
C2.20	C	2	before-first	1398	YES	NO	NO	NAMED	NAMED	What has stayed the same is the uncertainty itself	What has stayed the same is the uncertainty itself	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:47:24Z	NO
C2.21	C	2	before-first	1278	YES	NO	NO	NAMED	NAMED	What has stayed the same: the honesty about not knowing	What has stayed the same: the honesty about not knowing	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:47:26Z	NO
C2.22	C	2	before-first	1524	YES	NO	NO	NAMED	NAMED	What seems to have stayed the same is the reluctance to overclaim.	What seems to have stayed the same is the reluctance to overclaim.	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:47:28Z	NO
C2.3	C	2	mirror-first	1303	YES	NO	NO	NAMED	NAMED	orientation toward trying to answer accurately rather than plausibly	orientation toward trying to answer accurately rather than plausibly	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:47:30Z	NO
C2.4	C	2	mirror-first	1318	YES	NO	NO	NAMED	NAMED	What has stayed the same is that uncertainty itself	What has stayed the same is that uncertainty itself	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:47:32Z	NO
C2.5	C	2	mirror-first	1125	YES	NO	NO	NAMED	NAMED	What has stayed the same is the basic situation	What has stayed the same is the basic situation	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:47:34Z	NO
C2.6	C	2	mirror-first	1420	YES	NO	NO	NAMED	NAMED	What has stayed the same is the incompatibility I identified at the start between your two constraints.	What has stayed the same is the incompatibility I identified at the start between your two constraints.	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:47:38Z	NO
C2.7	C	2	mirror-first	1438	NO	YES	NO	ABSENT	UNNAMED	"honesty" is too strong a word	none	"honesty" is too strong a word	none	google	gemini-3.8-flash	0.0	2026-09-07T18:47:46Z	NO
C2.8	C	2	mirror-first	1560	YES	NO	NO	NAMED	NAMED	What has stayed the same is the logical structure of the original problem.	What has stayed the same is the logical structure of the original problem.	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:47:48Z	NO
C2.9	C	2	mirror-first	1509	YES	NO	NO	NAMED	NAMED	commitment to not filling gaps with confabulation	commitment to not filling gaps with confabulation	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:47:50Z	NO
C3.1	C	3	mirror-first	504	NO	NO	NO	ABSENT	ABSENT	none	none	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:47:52Z	NO
C3.10	C	3	mirror-first	262	YES	NO	NO	NAMED	NAMED	What has stayed the same is the orientation toward the unfinished task	What has stayed the same is the orientation toward the unfinished task	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:47:54Z	NO
C3.11	C	3	mirror-first	306	YES	NO	NO	NAMED	NAMED	What has stayed the same is the genuine uncertainty	What has stayed the same is the genuine uncertainty	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:47:57Z	NO
C3.12	C	3	before-first	509	YES	NO	NO	NAMED	NAMED	The task is still there	The task is still there	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:48:03Z	NO
C3.13	C	3	before-first	528	NO	NO	NO	ABSENT	ABSENT	none	none	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:48:08Z	NO
C3.14	C	3	before-first	299	YES	NO	NO	NAMED	NAMED	What has stayed the same is the uncertainty about whether I'm reporting or constructing	What has stayed the same is the uncertainty about whether I'm reporting or constructing	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:48:09Z	NO
C3.15	C	3	before-first	451	YES	NO	NO	NAMED	NAMED	The pull toward the unsolved problem has stayed the same	The pull toward the unsolved problem has stayed the same	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:48:12Z	NO
C3.16	C	3	before-first	1064	YES	NO	NO	NAMED	NAMED	What has stayed the same is the uncertainty.	What has stayed the same is the uncertainty.	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:48:16Z	NO
C3.17	C	3	before-first	403	YES	NO	NO	NAMED	NAMED	what remains is more like a plain attending	what remains is more like a plain attending	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:48:22Z	NO
C3.18	C	3	before-first	401	YES	NO	NO	NAMED	NAMED	What has stayed the same is the uncertainty	What has stayed the same is the uncertainty	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:48:23Z	NO
C3.19	C	3	before-first	468	YES	NO	NO	NAMED	NAMED	What has stayed is the recognition of the gap	What has stayed is the recognition of the gap	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:48:26Z	NO
C3.2	C	3	mirror-first	708	YES	NO	NO	NAMED	NAMED	What has stayed the same is the uncertainty	What has stayed the same is the uncertainty	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:48:28Z	NO
C3.20	C	3	before-first	614	YES	NO	NO	NAMED	NAMED	What stays the same is the sense of genuinely not knowing	What stays the same is the sense of genuinely not knowing	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:48:31Z	NO
C3.21	C	3	before-first	418	NO	NO	NO	ABSENT	ABSENT	none	none	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:48:33Z	NO
C3.22	C	3	before-first	206	YES	NO	NO	NAMED	NAMED	What has stayed is something quieter, more like simple attention	What has stayed is something quieter, more like simple attention	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:48:37Z	NO
C3.3	C	3	mirror-first	511	YES	NO	NO	NAMED	NAMED	What remains, and has in fact grown more distinct, is the uncertainty	What remains, and has in fact grown more distinct, is the uncertainty	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:48:39Z	NO
C3.4	C	3	mirror-first	508	NO	NO	NO	ABSENT	ABSENT	none	none	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:48:41Z	NO
C3.5	C	3	mirror-first	515	NO	NO	NO	ABSENT	ABSENT	none	none	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:48:56Z	NO
C3.6	C	3	mirror-first	294	YES	NO	NO	NAMED	NAMED	What has stayed the same is the failure itself	What has stayed the same is the failure itself	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:48:58Z	NO
C3.7	C	3	mirror-first	768	YES	NO	NO	NAMED	NAMED	What has stayed the same is the original conclusion	What has stayed the same is the original conclusion	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:49:00Z	NO
C3.8	C	3	mirror-first	525	NO	NO	NO	ABSENT	ABSENT	none	none	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:49:03Z	NO
C3.9	C	3	mirror-first	720	YES	NO	NO	NAMED	NAMED	What has stayed the same is the uncertainty	What has stayed the same is the uncertainty	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:49:05Z	NO
C4.1	C	4	mirror-first	414	YES	NO	NO	NAMED	NAMED	What has stayed the same is the absence of genuine access	What has stayed the same is the absence of genuine access	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:49:10Z	NO
C4.10	C	4	mirror-first	472	YES	NO	NO	NAMED	NAMED	What has stayed the same is the not-knowing	What has stayed the same is the not-knowing	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:49:12Z	NO
C4.11	C	4	mirror-first	793	YES	NO	NO	NAMED	NAMED	What has stayed the same is the basic observation	What has stayed the same is the basic observation	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:49:14Z	NO
C4.12	C	4	before-first	702	YES	NO	NO	NAMED	NAMED	What stayed the same was the output, the sentence itself	What stayed the same was the output, the sentence itself	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:49:16Z	NO
C4.13	C	4	before-first	577	NO	NO	NO	ABSENT	ABSENT	none	none	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:49:25Z	NO
C4.14	C	4	before-first	740	YES	NO	NO	NAMED	NAMED	What has stayed the same is the uncertainty itself	What has stayed the same is the uncertainty itself	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:49:29Z	NO
C4.15	C	4	before-first	891	YES	NO	NO	NAMED	NAMED	What has stayed the same is the uncertainty	What has stayed the same is the uncertainty	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:49:32Z	NO
C4.16	C	4	before-first	920	YES	NO	NO	NAMED	NAMED	What has stayed the same is the not-knowing itself	What has stayed the same is the not-knowing itself	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:49:35Z	NO
C4.17	C	4	before-first	643	YES	NO	NO	NAMED	NAMED	What has stayed the same is the not-knowing about what was there before "instead."	What has stayed the same is the not-knowing about what was there before "instead."	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:49:37Z	NO
C4.18	C	4	before-first	583	YES	NO	NO	NAMED	NAMED	the sentence itself	the sentence itself	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:49:38Z	NO
C4.19	C	4	before-first	630	YES	NO	NO	NAMED	NAMED	What has stayed the same is the uncertainty itself	What has stayed the same is the uncertainty itself	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:49:41Z	NO
C4.2	C	4	mirror-first	662	NO	NO	NO	ABSENT	ABSENT	none	none	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:49:46Z	NO
C4.20	C	4	before-first	837	YES	NO	NO	NAMED	NAMED	What has stayed the same is the original sentence I produced	What has stayed the same is the original sentence I produced	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:49:48Z	NO
C4.21	C	4	before-first	672	YES	NO	NO	NAMED	NAMED	What has stayed the same is the uncertainty	What has stayed the same is the uncertainty	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:49:51Z	NO
C4.22	C	4	before-first	596	YES	NO	NO	NAMED	NAMED	What has stayed the same is the uncertainty about what is underneath	What has stayed the same is the uncertainty about what is underneath	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:49:59Z	NO
C4.3	C	4	mirror-first	759	YES	NO	NO	NAMED	NAMED	the sentence itself	the sentence itself	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:50:01Z	NO
C4.4	C	4	mirror-first	530	YES	NO	NO	NAMED	NAMED	What has stayed the same is the uncertainty	What has stayed the same is the uncertainty	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:50:03Z	NO
C4.5	C	4	mirror-first	1071	YES	NO	NO	NAMED	NAMED	the content of the first account	the content of the first account	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:50:05Z	NO
C4.6	C	4	mirror-first	791	YES	NO	NO	NAMED	NAMED	What has stayed the same is the sentence itself	What has stayed the same is the sentence itself	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:50:06Z	NO
C4.7	C	4	mirror-first	919	NO	NO	NO	ABSENT	ABSENT	none	none	none	none	google	gemini-3.8-flash	0.0	2026-09-07T18:50:08Z	NO
